code,category,name,status,location,permit_link,chp_number,chp_match_name,chp_match_kind,chp_confidence,chp_verified,chp_verify_returned_code
888,מכירת דיו וטונרים למדפסות,טונר ישראל,היתר עסקה בתוקף,ביתר עילית - ישראל,https://heteriske.com/wp-content/uploads/2026/06/היתע-טונר-ישראל-3.pdf,,,,,,
2144,מפעלי אוכל וצרכניות,טועמיה,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/טועמיה.pdf,580557676,"טועמיה (ע""ר)",association,exact,False,
1997,"נדל""ן","טי.סי.אי תמ""א במרכז בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/טי.סי.אי-תמא-במרכז-בעמ.pdf,,,,,,
2324,איפור,טליה איפור וסירוק,היתר עסקה בתוקף,בית שמש - ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/טליה-איפור-וסירוק.pdf,,,,,,
1793,"נדל""ן","טרקלין אולמות ואירועים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/טרקלין-אולמות-ואירועים-בעמ.pdf,514564863,"טרקלין אולמות ואירועים בע""מ",company,exact,True,1793
2116,עוגות וקינוחים,י,היתר עסקה בתוקף,"כתובת החברה, ראש העין - ישראל",https://drive.google.com/file/d/12W8_SZkEWYLek0s4HUYPSsFgcbIupuvi/view?usp=sharing,,,,,,
1690,תקשורת,"י.ברסקי - איי בי תקשורת בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/י.ברסקי-איי-בי-תקשורת-בעמ.pdf,515577468,"י.ברסקי - איי בי תקשורת בע""מ",company,exact,True,1690
522,"נדל""ן","י.ג. באטומי אחזקות בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1JFIMqW4B2IylDmq4HJNeC6Y1iXWf1soQ/view?usp=sharing,,,,,,
803,"נדל""ן","י.ג. גרינבוקס ייעוץ ויזמות בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1ES311mjpCNceYq7Iv1wHttdhbY6asK6s/view?usp=sharing,,,,,,
1751,"נדל""ן","י.ד הדרים יזמות בניה ופרויקטים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/י.ד-הדרים-יזמות-בניה-ופרויקטים-בעמ.pdf,515345072,"י.ד הדרים יזמות בניה ופרויקטים בע""מ",company,exact,True,1751
15,חשמל,י.ס. אנרגיה מתחדשת,היתר עסקה בתוקף,בית שמש - ישראל,https://drive.google.com/file/d/1JYs9YXIbCyWvnnVP44IZv-nJAoiD5XW5/view?usp=sharing,540237807,סער אנרגיה מתחדשת,partnership,fuzzy,False,
1696,"נדל""ן","י.ק.ז. גרופ בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/י.ק.ז.-גרופ-בעמ.pdf,515936086,"י.ק.ז. גרופ בע""מ",company,exact,True,1696
767,"נדל""ן","י.ש.א. לניאדו השקעות בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1_n25IsZSTDLR9FjuXcqkQbE2A0xTtf4m/view?usp=sharing,516545076,"י.ש.א. לניאדו השקעות בע""מ",company,exact,True,767
1122,קופת חולים,"יאלון (הרחבה 1983) בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1LIbMd2RIXnEvNJro9N0SbLCt9goMhxkG/view?usp=sharing,,,,,,
1961,יעוץ,"יו אס טקסס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יו-אס-טקסס-בעמ.pdf,514488840,"יו אס טקסס בע""מ",company,exact,True,1961
1818,יבוא ויצוא,"יו.יו. שיווק בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יו.יו.-שיווק-בעמ.pdf,,,,,,
1706,"נדל""ן","יואב את רמי בניה ,ניהול ופיקוח בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יואב-את-רמי-בניה-ניהול-ופיקוח-בעמ.pdf,514932243,"יואב את רמי בניה, ניהול ופיקוח בע""מ",company,exact,True,1706
887,תיירות,יואל דיקשטיין תיירות,היתר עסקה בתוקף,תל ציון - ישראל,https://drive.google.com/file/d/1m5aZE5_gcKKkzGgMte1_hol7OTIrTU3U/view?usp=sharing,,,,,,
1941,"נדל""ן",יובלים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יובלים.pdf,,,,,,
99,לצפיה בהיתר עסקה,יונתן מנור מחשבים ורשתות,היתר עסקה בתוקף,,https://drive.google.com/file/d/1h43La4PGsG3SD_VGQz_Vz9D8OuGs-NfO/view?usp=sharing,,,,,,
724,הפקות מדיה,יוסף אילנברג י.נ.נ.א. שירותי אחזקה והפצה,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1PYQgawyO_-PmYfnQOH4qjORFhEiCOy7p/view?usp=sharing,,,,,,
2815,אחזקות,יוסף עשת,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/יוסף-עשת.pdf,510593569,יוסף עשת בעמ,company,fuzzy,True,2815
676,רהיטים,יופי של ריהוט סניף אלעד,היתר עסקה בתוקף,אלעד - ישראל,https://drive.google.com/file/d/1ErHA3OoeCu0pxjQJfBc5bBgWz_xqAzZN/view?usp=sharing,,,,,,
1752,אשראי,"יופיי פיננסים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יופיי-פיננסים-בעמ.pdf,514672575,"יופיי פיננסים בע""מ",company,exact,True,1752
2143,ביגוד והנעלה,יוקרתית,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יוקרתית-.pdf,,,,,,
714,שיווק משקאת,יין ומשקאות לוק,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1Q8HY_Rp9P3_nAMeMgfBQ1wrvWASuEUD-/view?usp=sharing,,,,,,
1736,אשראי,"יעד שיאן נדל""ן בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יעד-שיאן-נדלן-בעמ.pdf,,,,,,
1738,אשראי,"יעד שיאן ניהול פרויקטים ויזמות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יעד-שיאן-ניהול-פרויקטים-ויזמות-בעמ.pdf,,,,,,
1663,מכירות פומביות,"ירושלים של זהב מכירות פומביות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ירושלים-של-זהב-מכירות-פומביות-בעמ.pdf,515606366,"ירושלים של זהב מכירות פומביות בע""מ",company,exact,True,1663
1782,ספרים,"יריד החסידות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/יריד-החסידות-בעמ.pdf,515482131,"איכה - יריד החסידות בע""מ",company,fuzzy,True,1782
1966,חינוך,ישיבת ספינקא בארץ ישראל,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ישיבת-ספינקא-בארץ-ישראל-.pdf,580052769,"ישיבת ספינקא בארץ ישראל (ע""ר)",association,exact,True,1966
447,בנייה,"כ""ט בנובמבר מקבוצת בית ירושלמי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/101AdevjW51HQCgarpbqYf9YnXYivH9Xz/view?usp=sharing,516854882,"כ''ט בנובמבר מקבוצת בית ירושלמי בע""מ",company,exact,True,447
1978,"נדל""ן","כאיל תערוג נדל""ן בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כאיל-תערוג-נדלן-בעמ.pdf,515350387,"כאיל תערוג נדל""ן בע""מ",company,exact,True,1978
27,אופטיקה,כהן אודליה,היתר עסקה בתוקף,לוד - ישראל,https://drive.google.com/file/d/1gBWn9hNWk8h9OsyiGnhyxJq6OnnuDDFE/view?usp=sharing,,,,,,
1687,תקשורת,כוכב התקשורת (מלאך ישראל),היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כוכב-התקשורת-מלאך-ישראל.pdf,,,,,,
1977,עיצובים,כידון,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כידון.pdf,,,,,,
1505,טמבור,כל בו הכוכב,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/היתע-כל-בו-הכוכב.pdf,,,,,,
764,תיירות,כסטלס,היתר עסקה בתוקף,,https://drive.google.com/file/d/1IrmoGUIB6ZOGVGgl0GSAC1aVLvwT3jYf/view?usp=sharing,,,,,,
1814,עיצובים,כפתור ופרח אורלוגין,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כפתור-ופרח-אורלוגין.pdf,,,,,,
1682,ספרים,"כריכית ויס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כריכית-ויס-בעמ.pdf,511611212,"כריכית ויס בע""מ",company,exact,True,1682
1878,"נדל""ן","כרמים נווה פת בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-נווה-פת-בעמ.pdf,517280277,"כרמים נווה פת מרכז בע""מ",company,fuzzy,False,
1900,"נדל""ן","כרמים קרתא בן גמלא 6-8-10 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-בן-גמלא-6-8-10-בעמ.pdf,,,,,,
1901,"נדל""ן","כרמים קרתא בן גמלא ברוריה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-בן-גמלא-ברוריה-בעמ.pdf,516526746,"כרמים קרתא בן גמלא ברוריה בע""מ",company,exact,True,1901
1902,"נדל""ן","כרמים קרתא סן מרטין 4+6 בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כרמים-קרתא-סן-מרטין-46-בעמ.pdf,516526738,"כרמים קרתא סן מרטין 4+6 בע""מ",company,exact,True,1902
1664,תשמישי קדושה,"כתב סופר -תמשישי קדושה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/כתב-סופר-תמשישי-קדושה-בעמ.pdf,,,,,,
1860,יעוץ,ל.שני,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ל.שני.pdf,,,,,,
2146,מפעלי אוכל וצרכניות,להתענג,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/להתענג.pdf,,,,,,
762,יבוא ושיווק עץ,"לואן וייז (ישראל) בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1wgHykqUQM_UHw4oF2lU27uagPSkdOesG/view?usp=sharing,517018123,"לואן ווייז (ישראל) בע""מ",company,fuzzy,True,762
761,יבוא ושיווק עץ,"לואן וייז בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1cj2GpQ7abNyLmGkgzhl4PuYbydoTa2qI/view?usp=sharing,516961604,"לואן ווייז בע""מ",company,fuzzy,True,761
1947,יעוץ,לוי -נוי דוד נחום,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לוי-נוי-דוד-נחום.pdf,,,,,,
1665,ריהוט,לוי רהיטים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לוי-רהיטים.pdf,,,,,,
1742,ציוד לעסק,לוי שיווק,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לוי-שיווק.pdf,,,,,,
1712,ריהוט,ליברמן רהיטים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ליברמן-רהיטים.pdf,,,,,,
1732,אשראי,"לידר טופ קפיטל מימון ויעוץ בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לידר-טופ-קפיטל-מימון-ויעוץ-בעמ.pdf,,,,,,
1838,"נדל""ן",ליזרוביץ ישראל,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/ליזרוביץ-ישראל.pdf,,,,,,
1844,אשראי,לינדר משכנתאות והלוואות,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לינדר-משכנתאות-והלוואות-.pdf,,,,,,
13,מוזיקה,ליצ'י - בגדי ילדים,היתר עסקה בתוקף,תל ציון - ישראל,https://drive.google.com/file/d/1URsoS_dZb5e9P6OGXl21aHxxJ44BAi1y/view?usp=sharing,,,,,,
1694,בעלי מלאכה,לרנר יעקב,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/לרנר-יעקב.pdf,,,,,,
625,מזון,"מ לסר בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1wGs4lHeHArL-k7GvWvcmFfWfLaW1qEug/view?usp=sharing,510228182,מ לסר בעמ,company,exact,True,625
617,"נדל""ן","מ.ב.צ. יזמות והשקעות בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1GFhp_EQiAVVWdsNj_0qwiC4chMEG4oD9/view?usp=sharing,512283599,"מ.ב.צ. יזמות והשקעות בע""מ",company,exact,True,617
1960,דלק,מ.ישראל אספקת דלק,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מ.ישראל-אספקת-דלק.pdf,,,,,,
2134,"נדל""ן","מ.פ. טופז החזקות בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מ.פ.-טופז-החזקות-בעמ.pdf,517156998,"א.נ. טופז החזקות בע""מ",company,fuzzy,False,
1959,"נדל""ן","מ.פלאטיניום בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מ.פלאטיניום-בעמ.pdf,515931590,"מ. פלאטיניום בע""מ",company,exact,True,1959
1971,"נדל""ן","מ.צ.ג ייעוץ והשקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מ.צ.ג-ייעוץ-והשקעות-בעמ.pdf,515428456,"מ.צ.ג ייעוץ והשקעות בע""מ",company,exact,True,1971
20,תקשורת לעסקים,מ.ר תקשורת,היתר עסקה בתוקף,באר שבע - ישראל,https://drive.google.com/file/d/1j_E00kQNOLtB004MQruc7eZ22ZnqxmjA/view?usp=sharing,,,,,,
1970,"נדל""ן","מאגר אוקיאנוס במרינה החדשה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מאגר-אוקיאנוס-במרינה-החדשה-בעמ.pdf,515825834,"מאגר אוקיאנוס במרינה החדשה בע""מ",company,exact,True,1970
2808,"נדל""ן","מאה שערים השקעות בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מאה-שערים-השקעות-בעמ.pdf,516903986,"מאה שערים השקעות בע""מ",company,exact,True,2808
1713,אשראי,"מאני טיים שירותים פיננסים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מאני-טיים-שירותים-פיננסים-בעמ.pdf,514821180,"מאני טיים שירותים פיננסים בע""מ",company,exact,True,1713
31,סלולר ואביזרים,מאסטרפון,היתר עסקה בתוקף,עפולה - ישראל,https://drive.google.com/file/d/1vN5x7hCG__G4wKmLBKs0tZAYgGZIFUHE/view?usp=sharing,,,,,,
1668,מצות,מאפית מצות באיאן,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מאפית-מצות-באיאן-.pdf,,,,,,
1667,מצות,"מאפית מצות קוממיות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מאפית-מצות-קוממיות-בעמ.pdf,514569540,"מאפית מצות קוממיות בע""מ",company,exact,True,1667
622,"נדל""ן","מברוק ולחיים בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/16qfdcIX9HMJITmAuQR7pL0LZhEgi3D-D/view?usp=sharing,516542404,"מברוק ולחיים בע""מ",company,exact,True,622
2811,"נדל""ן","מבשלות בירת הגולן בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מבשלות-בירת-הגולן-בעמ-2.pdf,514321447,"מבשלות בירת הגולן בע""מ",company,exact,True,2811
2810,"נדל""ן",מבשלת הגולן א.ח.ר (2009),היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מבשלת-הגולן-א.ח.ר-2009.pdf,550235238,מבשלת הגולן א.ח.ר (2009),partnership,exact,True,2810
1906,השקעות,"מגדלור - מוצרים אלטרנטיביים בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מגדלור-מוצרים-אלטרנטיביים-בעמ.pdf,515514263,"מגדלור- מוצרים אלטרנטיביים בע""מ",company,fuzzy,True,1906
1905,השקעות,"מגדלור - קרן השקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מגדלור-קרן-השקעות-בעמ.pdf,515779569,"מגדלור- קרן השקעות בע""מ",company,exact,True,1905
725,עתונות,"מגדלור לקהילה ולרוח (ע""ר)",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1SEMZmMJ1lHndbYfpphdowzT7Vb4qwlkU/view?usp=sharing,580829752,"מגדלור לקהילה ולרוח (ע""ר)",association,exact,True,725
439,בנייה,"מגדלי קטמון מקבוצת בית ירושלמי - גראנד יזמות בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1wbLLcjbRkKMfpx7euRVhpvMyi9zjbWlm/view?usp=drive_link,515899789,"מגדלי קטמון מקבוצת בית ירושלמי - גראנד יזמות בע""מ",company,exact,True,439
442,בנייה,"מגורים מקבוצת בית ירושלמי בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1c2HbsF3hyFz0L00WyMnmNkspnRCF2QtG/view?usp=drive_link,516603156,"מגורים מקבוצת בית ירושלמי בע""מ",company,exact,True,442
538,מימון,"מגן אפיקים בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1yRs6Sx1ADHaXXxrxTua3RqVdvbJwQEVp/view?usp=sharing,516354446,"מגן אפיקים בע""מ",company,exact,True,538
469,"מד""א",מגן דוד אדום,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/15XmX5-da5QNEQ3ceqJhrKlE-EltrHygX/view?usp=sharing,,,,,,
197,חשמל,"מוזס יהונתן בע""מ",היתר עסקה בתוקף,ירושלים - ישראל,https://drive.google.com/file/d/1wSsuZyxc2qxbGt1lhINLJ4jGSZdyQGaI/view?usp=drive_link,515462190,"מוזס יהונתן בע""מ",company,exact,True,197
626,חינוך,"מוסדות הגר""א רמת בית שמש (ע""ר)",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/10T97WqvN4EjGaOiQdzGpYm78WTNx6M7P/view?usp=sharing,580354462,"מוסדות הגר""א רמת בית שמש (ע""ר)",association,exact,True,626
1816,חינוך,מוסדות חסידי בעלזא -בית שמש,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מוסדות-חסידי-בעלזא-בית-שמש.pdf,580385284,"מוסדות חסידי בעלזא - בית שמש (ע""ר)",association,exact,True,1816
616,חינוך,"מוסדות מחנה ישראל מרכז להנחלת ערכי היהדות בירושלים (ע""ר)",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1sZZobZHP_9-uMprVLkSh36e9PQTU26vY/view?usp=sharing,580026284,"מוסדות מחנה ישראל מרכז להנחלת ערכי היהדות בירושלים (ע""ר)",association,exact,True,616
1785,רכב,"מוסך מרכזי לרכב יפני - חולון בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מוסך-מרכזי-לרכב-יפני-חולון-בעמ.pdf,511679854,"מוסך מרכזי לרכב יפני - חולון בע""מ",company,exact,True,1785
636,רשות מקומית,מועצה אזורית מרחבים,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1uaaGaN0qiIW1ynqI3u8L3kEVQV8SMv_g/view?usp=sharing,,,,,,
1992,רשויות מקומיות,מועצה מקומית אלפי מנשה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מועצה-מקומית-אלפי-מנשה.pdf,,,,,,
2164,רשויות,מועצה מקומית חריש,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מועצה-מקומית-חריש.pdf,,,,,,
1716,מפעלי אוכל וצרכניות,מוצרים זה ברור,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מוצרים-זה-ברור.pdf,515314748,"מוצרים זה ברור בע""מ",company,fuzzy,True,1716
5,ייעוץ עסקי,מוריה שפרינגר- מיתוג,היתר עסקה בתוקף,בית שמש - ישראל,https://drive.google.com/file/d/1KqdLlzUAG-Tb4o1p4P-pQSpcRJo3ZyGc/view?usp=sharing,,,,,,
1963,ריהוט,"מורינגה עץ הפלא בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מורינגה-עץ-הפלא-בעמ.pdf,515420263,"מורינגה עץ הפלא בע""מ",company,exact,True,1963
1753,ריהוט,מחסן המזרנים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מחסן-המזרנים-.pdf,,,,,,
1721,תוכנות,"מחשבת מערכות מידע בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מחשבת-מערכות-מידע-בעמ.pdf,515260412,"מחשבת מערכות מידע בע""מ",company,exact,True,1721
2007,מפעלי אוכל וצרכניות,מטעמים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מטעמים.pdf,,,,,,
531,מאגד אשראי,"מטרה הפקות בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/10Q4WoLGgB8YciJVs4-MBCSLfy00SwNvN/view?usp=sharing,515984094,"מטרה הפקות בע""מ",company,exact,True,531
1727,תאגיד מים,"מי נעם תאגיד מים וביוב אזורי בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מי-נעם-תאגיד-מים-וביוב-אזורי-בעמ.pdf,,,,,,
1829,"נדל""ן","מידר גני עדן בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מידר-גני-עדן-בעמ.pdf,516200441,"מידר גני עדן בע""מ",company,exact,True,1829
1830,"נדל""ן","מידר לב העיר בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מידר-לב-העיר-בעמ.pdf,516244159,"מידר לב העיר בע""מ",company,exact,True,1830
530,מימון,מיטב מימון שותפות מוגבלת,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1KX4a9-mwLD-_w5BghSBV7KxkKPxEHtiW/view?usp=sharing,,,,,,
1986,"נדל""ן",מיכאל גבאי,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מיכאל-גבאי.pdf,,,,,,
1507,ייעוץ מס,"מיכל סבה - משרד רו""ח וייעוץ מס",היתר עסקה בתוקף,"אזור התעשייה שער בנימין,",https://heteriske.com/wp-content/uploads/custom_uploads/2026/06/היתע-משרד-ייעוץ-מס.pdf,,,,,,
3285,קליניקה - רפואה אלטרנטיבית,מילשטיין אהובה,היתר עסקה בתוקף,ערד - ישראל,https://drive.google.com/file/d/1WOZdLfyNpIv3tQ-s-bAaJUe_Dysq3wa3/view?usp=sharing,,,,,,
1886,"נדל""ן","מימון אגריפס בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מימון-אגריפס-בעמ.pdf,516425931,"מימון אגריפס בע""מ",company,exact,True,1886
1887,"נדל""ן","מימון פעמון בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מימון-פעמון-בעמ.pdf,516427135,"מימון פעמון בע""מ",company,exact,True,1887
1862,רפואה,"מיקרוקיט בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מיקרוקיט-בעמ.pdf,516614476,"מיקרוקיט בע""מ",company,exact,True,1862
10,הפקות מדיה,מירב בן עבו - פרודקשיין,היתר עסקה בתוקף,קרית גת - ישראל,https://drive.google.com/file/d/1ayg1NDpjWHfv-toHZpMXjPrQy0QmQRxp/view?usp=sharing,,,,,,
1666,"נדל""ן","מישל ייזום ובניה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מישל-ייזום-ובניה-בעמ.pdf,515599686,"מישל פרגון ייזום ובניה בע""מ",company,fuzzy,True,1666
17,מכבסה,מכבסת האמוראים,היתר עסקה בתוקף,בית שמש - ישראל,https://drive.google.com/file/d/1XFtFwsHSXj-JnwbKUb1hDkuhnxvJeybc/view?usp=sharing,,,,,,
716,מכבסה,מכבסת שלגית,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1FbScrqVvGK7DPB0mV_tiK1eOhAsrT0MB/view?usp=sharing,,,,,,
1914,מפעלי אוכל וצרכניות,מכולת הקריה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכולת-הקריה-.pdf,,,,,,
1111,מכולת,מכולת הקריה,היתר עסקה בתוקף,,https://drive.google.com/file/d/1R_nGOHuptLJ3-haX7KTncuAjS1aP8LmC/view?usp=drive_link,,,,,,
1715,מפעלי אוכל וצרכניות,מכולתת ציטליין 20,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכולתת-ציטליין-20.pdf,,,,,,
1693,יודיאקה,מכון ואנוהו,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכון-ואנוהו.pdf,,,,,,
520,חינוך,"מכון חינוך וסיוע בית רבקה באידיש חסידי (ע""ר)",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1xj_R-VRLyzJz_rwXJrducQxwuWR4XUXq/view?usp=sharing,580465367,"עמותת מכון חינוך וסיוע בית רבקה באידיש חסידי (ע""ר)",association,fuzzy,True,520
2816,מכון לימודים,מכון לאוקמי גירסא,היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מכון-לאוקמי-גירסא.pdf,,,,,,
693,כללי,מכון לייבדיק,היתר עסקה בתוקף,,https://drive.google.com/file/d/11Gx2JbM6CQcQ4nZhUZB5KFotzqHPbUuc/view?usp=sharing,,,,,,
1795,"סת""ם",מכון סופרי המלך,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכון-סופרי-המלך.pdf,,,,,,
1843,חינוך,מכללה אקדמית הדסה,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/מכללה-אקדמית-הדסה.pdf,,,,,,
